OSEBuildingID,BuildingType,PrimaryPropertyType,ZipCode,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal(m2),PropertyGFAParking(m2),LargestPropertyUseType,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA(m2),ENERGYSTARScore,SiteEnergyUseWN(GJ),GHGEmissions(MetricTonsCO2e)
260,SPS-District K-12,K-12 School,98103.0,1997,1.0,4,10.016627123562152,,K-12 School,,,76.5,9.2141553102557,5.588184549905154
261,Campus,Large Office,98108.0,1980,14.0,2,10.343798551494546,7.993346999080288,Office,Laboratory,8.821508831984636,,10.945052841297526,6.58948340632635
263,NonResidential,Other,98125.0,2008,1.0,6,10.571449109655022,10.346012220679881,Parking,Movie Theater,8.705943638538482,,9.1976601631048,5.094976442530006
273,SPS-District K-12,K-12 School,98106.0,1999,1.0,1,8.80424235520758,,K-12 School,,,88.0,7.852928479110316,3.5042051317363847
274,NonResidential,Warehouse,98103.0,1991,1.0,3,8.854323855066792,6.630923079129952,Non-Refrigerated Warehouse,Parking,6.630923079129952,91.0,6.384225885122676,2.2132072818428288
278,NonResidential,Senior Care Community,98104.0,1999,1.0,5,9.16430281040104,7.066125817616583,Senior Care Community,Medical Office,8.222708238862445,,9.321443088069701,5.276174001862347
279,SPS-District K-12,K-12 School,98116.0,2002,1.0,2,9.873799707384265,,K-12 School,,,82.0,9.14237087298207,5.256687754325715
281,NonResidential,K-12 School,98105.0,1928,1.0,2,8.550692353267191,,K-12 School,,,91.0,7.7241498109428415,4.493120682179469
282,NonResidential,Hotel,98105.0,1931,1.0,16,9.203075935172471,,Hotel,,,47.5,9.514788357715242,6.149269257113851
283,NonResidential,Small- and Mid-Sized Office,98125.0,1972,1.0,5,8.458645310743359,,Office,Restaurant,5.834469120823685,62.5,8.11931419000728,3.8380534852279715
284,NonResidential,Worship Facility,98105.0,1952,1.0,2,8.570599615079857,,Worship Facility,,,47.5,7.990721319867941,4.414977734813568
285,NonResidential,Worship Facility,98105.0,1952,1.0,3,9.166285356872482,,Worship Facility,,,41.0,8.678165574498774,4.991995989877317
286,SPS-District K-12,K-12 School,98115.0,2006,1.0,3,10.127371228405774,,K-12 School,,,79.5,9.387872265153463,5.340610278738288
287,SPS-District K-12,K-12 School,98115.0,2001,1.0,3,8.851361795134316,,K-12 School,,,78.5,8.092054742356808,4.249637446628136
289,SPS-District K-12,K-12 School,98119.0,2003,1.0,3,8.851893752483882,,K-12 School,,,87.5,7.827017762629663,3.7200146830446474
290,SPS-District K-12,K-12 School,98116.0,2005,1.0,3,9.436223555127254,,K-12 School,,,91.5,8.420170156955116,4.210274029229161
291,SPS-District K-12,K-12 School,98144.0,1991,1.0,2,8.696887369431435,,K-12 School,,,65.0,7.925192947582041,2.798195550953556
292,SPS-District K-12,K-12 School,98115.0,1927,1.0,3,9.05808370003906,,K-12 School,,,74.5,8.746921846987057,5.345129385000503
293,NonResidential,Other,98101.0,1914,1.0,7,9.389553172310245,,Other - Entertainment/Public Assembly,Other,7.086921482079407,,8.802539489696223,4.038919938616497
295,NonResidential,Other,98101.0,1955,1.0,15,9.973454463668405,,Other,,,,11.088583877357571,6.083884189695508
300,SPS-District K-12,K-12 School,98108.0,2007,1.0,3,9.854376085780148,,K-12 School,,,94.0,9.168248797697162,5.366279707220464
302,NonResidential,Other,98119.0,1973,1.0,1,8.863420648123663,,Other,,,,8.207560732397912,4.5117382411955385
313,NonResidential,Medical Office,98119.0,1927,1.0,5,9.778580440803331,8.195118014772492,Medical Office,Office,6.814448828291155,4.0,10.149302868141948,6.246610514547686
314,NonResidential,Hotel,98121.0,1961,1.0,4,9.338106998162328,,Hotel,,,10.5,10.203459759351283,6.926508336064307
315,Campus,Other,98125.0,1995,4.0,3,9.904405903075158,,Other,,,,10.200778932137222,6.4761643442228145
316,NonResidential,Hotel,98121.0,2003,1.0,8,10.069964861623621,8.189976615272073,Hotel,,,26.0,10.258802296350256,6.671697446149492
317,Nonresidential COS,Other,98101.0,1980,1.0,2,8.771443236155605,,Other - Entertainment/Public Assembly,,,,9.720112549739726,5.7152333293252235
318,NonResidential,Mixed Use Property,98104.0,1900,1.0,1,8.67310253234924,,Restaurant,Other,7.925829835232177,,9.1160574146987,5.684055844472168
319,NonResidential,Small- and Mid-Sized Office,98104.0,1914,1.0,4,8.565797006795242,,Office,Retail Store,6.477466517698159,98.0,7.39695416807763,3.801538272252874
320,NonResidential,Warehouse,98134.0,2008,1.0,4,9.847242029351975,,Non-Refrigerated Warehouse,Other - Services,8.318741511540905,72.0,8.33994695592713,3.2722270003651954
322,NonResidential,Large Office,98121.0,1968,0.0,3,9.144039747925161,7.817380309242416,Office,,,27.0,9.272189174641385,4.247494741715776
323,NonResidential,Small- and Mid-Sized Office,98121.0,1981,1.0,4,8.8839224458983,7.449543293571984,Office,Parking,7.397749270841851,58.0,8.574739173781968,4.172924662344958
324,NonResidential,Large Office,98121.0,1978,1.0,12,9.986877484000546,7.613007517599374,Office,Laboratory,7.928243594827115,37.5,9.905458471496711,4.993624765262849
325,NonResidential,Retail Store,98101.0,1989,1.0,4,9.241780023154616,,,,,91.0,9.279396705595504,4.234251421632511
326,NonResidential,Large Office,98101.0,1989,1.0,25,10.445048563411868,,Office,Parking,9.377254124489253,72.5,10.172962606665624,5.153436092727927
327,NonResidential,Retail Store,98101.0,1925,1.0,10,11.07323550774519,,Retail Store,Office,10.337723936775333,92.5,10.653824162230876,5.979948491146734
329,NonResidential,Large Office,98101.0,2000,1.0,23,11.148621054108746,9.854937010784552,Office,Parking,9.92083355680339,89.0,10.44205384496099,5.9052664756593565
330,NonResidential,Small- and Mid-Sized Office,98101.0,1926,1.0,10,8.681162175847211,6.58015203015158,Office,Retail Store,6.354006685191697,91.0,8.29225090589041,5.083110982418305
331,NonResidential,Large Office,98101.0,1930,1.0,17,9.853541432491067,7.932753750305001,Office,Other - Recreation,7.368878905449194,91.5,9.017249308707518,4.580621313066679
332,NonResidential,Small- and Mid-Sized Office,98101.0,1916,1.0,5,8.827466680192307,,Office,Retail Store,6.831738577020581,62.0,8.3443843034867,3.251730161739148
333,NonResidential,Large Office,98101.0,1969,1.0,20,10.114492370105772,8.00767567682226,Office,Parking,7.906204415071464,92.5,9.700076347013484,6.285010642520332
334,NonResidential,Large Office,98121.0,2009,1.0,25,11.162296480908422,9.963827538587411,Office,Parking,9.78425902393001,95.5,10.213471429205137,5.366396487358631
335,NonResidential,Large Office,98121.0,1968,1.0,12,9.859432537432427,,Office,Parking,8.468271986661364,89.5,9.165413298447262,5.416678013132882
337,NonResidential,Large Office,98101.0,1990,1.0,16,10.7070909430789,9.484562549902465,Office,Parking,9.34663085251062,94.0,9.884185518211297,4.86599480426999
338,NonResidential,Other,98101.0,2004,1.0,11,10.232234028345568,8.757396920127398,Other,,,,11.127638129953436,7.588328740613544
339,NonResidential,Small- and Mid-Sized Office,98104.0,1900,1.0,7,9.026353497149566,,Office,Retail Store,6.839924706392618,83.0,8.415357735330167,3.9344691942579764
340,NonResidential,Small- and Mid-Sized Office,98104.0,1900,1.0,6,9.024173568391605,,Office,Retail Store,6.477466517698159,60.5,8.460537557520503,3.5425522575433575
341,NonResidential,Large Office,98104.0,1922,1.0,15,10.494966032056652,,Office,,,86.5,9.939235884612529,5.351952915713946
342,NonResidential,Large Office,98104.0,1929,1.0,22,10.4829850704676,,Office,Convenience Store without Gas Station,5.72302124455553,98.0,9.280490753624361,4.240607069200353
343,NonResidential,Large Office,98104.0,1958,1.0,17,10.46783848953728,8.969490635255022,Office,Parking,8.954136961918564,68.5,9.537434997498984,6.804121050211102
346,NonResidential,Large Office,98104.0,1986,1.0,41,10.911544998272348,9.394712015345881,Office,Parking,9.210599499167833,83.0,10.19632958416178,5.176799239112907
347,NonResidential,Small- and Mid-Sized Office,98104.0,1950,1.0,6,9.04341537549278,4.862297930555073,Office,Parking,4.862297930555073,,7.724363031429837,3.9660375937343844
348,NonResidential,Large Office,98101.0,1968,1.0,8,9.593777914210534,8.67457997774997,Office,Parking,7.265988811019174,85.0,8.199844169512346,3.180342875151417
349,NonResidential,Large Office,98101.0,1991,1.0,29,10.985658419082682,9.815931999267987,Office,Parking,9.801654285615985,96.0,9.900536319647284,4.938279631904115
350,NonResidential,Large Office,98101.0,1958,1.0,6,9.68393425103514,7.78657124012692,Office,Data Center,8.203696498752484,,10.68859699610595,5.888240636172677
351,NonResidential,Large Office,98101.0,1980,1.0,34,11.186690365782828,9.622874165699978,Office,Parking,9.574639491604954,79.0,10.40748347799728,5.411601408001375
352,NonResidential,Large Office,98101.0,1972,1.0,14,9.761423573553152,7.7001909770743,Office,Parking,8.048193301404492,95.0,9.264661497544244,5.386831780078776
355,NonResidential,Large Office,98164.0,1973,1.0,42,10.957533368467535,9.67613963524884,Office,Parking,9.776472958463767,53.5,10.975257336357298,6.210258653284353
356,NonResidential,Large Office,98104.0,1907,1.0,8,9.837246489520295,,Office,Retail Store,7.902088335994116,89.5,9.276508617123424,5.184140321485637
358,Nonresidential COS,Large Office,98104.0,2001,1.0,14,10.269708063378587,,Office,Other,7.877734223884228,,10.067872792230693,5.943140524277792
359,Nonresidential COS,Large Office,98104.0,2003,1.0,8,9.827520969607285,7.954515242086513,Office,Parking,7.4541801703761985,69.5,9.609893423853165,5.701964155849417
360,NonResidential,Large Office,98104.0,2006,1.0,13,10.451100549042518,8.496228748566145,Office,Parking,8.496228748566145,98.0,9.635394042735685,5.416966693532378
361,NonResidential,Large Office,98104.0,1909,1.0,7,9.27121374033969,6.647329839570071,Office,,,98.5,8.125674641909594,4.243841573368012
363,NonResidential,Retail Store,98105.0,1978,1.0,2,9.022437408228809,,Retail Store,,,83.0,8.834957583155694,4.39974375547904
364,NonResidential,Large Office,98195.0,1971,1.0,23,10.693914926145785,,Office,,,77.0,10.362462960845972,5.289982729757979
365,NonResidential,Other,98185.0,1969,1.0,5,8.115075307098955,,Data Center,,,96.0,10.363832475651884,5.344294052788061
366,NonResidential,Small- and Mid-Sized Office,98105.0,1961,0.0,5,9.126726722552604,,Office,,,66.5,8.738805063874656,5.000416593901924
367,NonResidential,Large Office,98105.0,2002,1.0,6,9.437208853518994,8.321366541335221,Office,Parking,8.281060444573217,90.0,8.402599725213536,3.3832031182898765
368,NonResidential,Large Office,98105.0,2002,1.0,5,9.928129572283776,8.947017779402964,Office,Parking,9.031366038973111,93.0,8.8594001586807,3.8398823276504634
369,NonResidential,Self-Storage Facility,98101.0,1964,1.0,5,9.071227572398241,,Self-Storage Facility,,,,6.889746912603785,1.7850704810772584
370,NonResidential,Large Office,98101.0,1980,1.0,18,10.556733699610986,8.700699140940133,Office,Parking,8.774809322450258,80.5,10.12775576178305,5.122653597418148
371,NonResidential,Mixed Use Property,98101.0,2000,1.0,11,10.47535524410263,9.807735482443869,Parking,Office,9.6325928434024,89.5,9.252661467442595,4.291075689584478
372,NonResidential,Large Office,98101.0,1988,1.0,20,10.741178055553359,9.308526283965309,Office,Parking,9.272218524068094,69.0,9.481084413648004,5.264631308893231
373,NonResidential,Large Office,98121.0,1979,1.0,24,10.830277648339779,9.29134284033267,Office,Parking,9.207185018279498,77.5,10.240129147893912,5.183383393455777
374,NonResidential,Mixed Use Property,98121.0,1980,1.0,4,9.22608268054703,8.187395968678581,Laboratory,Parking,8.187395968678581,,9.021217479628953,4.426402307393435
375,NonResidential,Large Office,98121.0,1982,1.0,6,10.51455013981627,9.353578354321714,Office,Parking,9.340679131551186,65.0,9.967725678563982,4.962040110916795
376,NonResidential,Large Office,98121.0,2002,1.0,6,10.192678354227356,8.95749222743584,Office,Parking,8.81069165896709,77.0,9.597693559091887,4.7586635069452
377,NonResidential,Large Office,98121.0,1947,1.0,3,9.792327619116913,8.413367558662753,Office,Parking,8.406894642596214,,8.668533864954687,3.7240052560893107
379,NonResidential,Large Office,98121.0,1984,1.0,8,10.065352889146197,8.658464921738208,Office,Parking,8.782762219385175,10.0,10.225916383234487,5.206393945197386
381,NonResidential,Supermarket / Grocery Store,98117.0,1956,1.0,1,8.640461082196277,,Supermarket/Grocery Store,,,57.0,9.597153914133642,5.875843235741095
382,NonResidential,Small- and Mid-Sized Office,98104.0,1900,1.0,5,8.447093193370788,,Office,Other,6.651299769596049,,8.054387805180788,3.136797713832594
383,NonResidential,Large Office,98104.0,1912,1.0,42,10.249721580733146,,Office,Retail Store,6.66323450965819,77.0,10.124708251111755,6.506575973686681
384,NonResidential,Warehouse,98108.0,1977,1.0,1,9.389817182313099,,Non-Refrigerated Warehouse,Other,6.793319467116636,97.0,7.802001522916938,4.390428737938025
385,NonResidential,Large Office,98101.0,1927,1.0,8,10.305937092144584,,Office,Performing Arts,8.204179400237258,77.5,9.582623422694013,5.738554203173728
386,NonResidential,Large Office,98101.0,1964,1.0,22,10.349649189476457,,Office,Parking,8.727705130319995,76.0,9.98020500530239,6.319553527943686
387,NonResidential,Large Office,98101.0,1960,1.0,21,10.230078364544026,,Office,Parking,9.818559975290608,73.5,10.393461906462367,6.9907121977530835
388,NonResidential,Large Office,98101.0,1976,1.0,42,10.98647816412653,,Office,Parking,8.220435822756782,62.5,10.924471958692653,5.904925785690743
389,NonResidential,Hotel,98101.0,1923,1.0,12,10.827384942436293,,Hotel,Swimming Pool,,33.5,11.090208367878146,7.921459431842862
390,NonResidential,Retail Store,98144.0,1980,1.0,2,10.208104670345277,,Retail Store,Office,9.136726554630936,82.0,9.421313911099356,5.04413454263666
391,NonResidential,Mixed Use Property,98108.0,1970,0.0,1,9.013428338286444,,Non-Refrigerated Warehouse,Office,7.920006177482498,26.5,8.740641614396358,4.86830338551846
392,NonResidential,Warehouse,98133.0,1960,1.0,1,8.488763042646312,,Non-Refrigerated Warehouse,,,94.5,7.14834775506255,3.9545076170343014
393,NonResidential,Other,98109.0,2009,1.0,5,9.481244905709357,8.775900148141153,Parking,Office,8.80325182100548,,8.080159748949905,3.038791763014438
394,NonResidential,Large Office,98109.0,2001,1.0,5,9.70505853169892,8.7810082957802,Office,Parking,8.7810082957802,52.0,8.79764947057671,3.7781486968718183
395,NonResidential,Warehouse,98107.0,1973,1.0,1,8.492369538240423,,Non-Refrigerated Warehouse,Office,6.298510718951929,3.0,8.304109619686129,4.203124225925583
396,NonResidential,Warehouse,98107.0,1959,1.0,2,8.57985699236354,,Non-Refrigerated Warehouse,Office,7.874382836978671,54.5,8.623202664851506,5.0447146077491185
398,NonResidential,Large Office,98121.0,1916,1.0,6,10.39037484539858,,Office,College/University,7.823682655250638,89.5,9.805775175710535,5.129484427934637
400,NonResidential,Small- and Mid-Sized Office,98101.0,1906,1.0,6,9.120292248167512,7.78657124012692,Office,,,45.0,8.839531489967607,3.8552409913291616
401,NonResidential,Hotel,98101.0,1930,1.0,21,10.253663254388792,,Hotel,,,59.5,10.48415762652551,7.280197759392581
403,NonResidential,Large Office,98101.0,1958,1.0,10,9.443608131360298,,Office,,,88.5,8.90573350334527,5.261523705719024
404,NonResidential,Retail Store,98101.0,1914,1.0,4,8.91304535881182,,Retail Store,Office,7.923477525524604,29.5,8.63973659247576,3.640345507118081
405,NonResidential,Large Office,98101.0,1921,1.0,4,9.37785146790087,,Office,Retail Store,8.520003233914043,70.5,9.007104489553223,4.964207337715843
406,NonResidential,Large Office,98101.0,1983,1.0,29,10.746164467065038,,Office,Parking,8.913645501363684,91.0,9.916679306695002,4.886205215718078
408,NonResidential,Large Office,98101.0,1926,0.0,10,9.416824943509296,,Office,Other,7.0660465186196735,68.5,8.81926846493106,4.231639696410273
409,NonResidential,Large Office,98101.0,1984,1.0,6,9.2304900844431,7.111773198235171,Office,Parking,7.111773198235171,42.5,8.962308150497055,3.9427461780709865
410,NonResidential,Hotel,98101.0,1973,0.0,19,10.33689312442791,8.613828349630676,Hotel,,,7.0,10.54300049377164,7.207745050025935
411,NonResidential,Large Office,98101.0,1910,1.0,10,9.403029207302401,,Office,Retail Store,8.005508426213913,49.0,9.408306109656591,5.678225321791894
412,NonResidential,Small- and Mid-Sized Office,98101.0,1920,1.0,8,8.63684087090328,,Office,Retail Store,6.100172286556691,,7.958598370635932,2.9468045999305676
413,NonResidential,Large Office,98101.0,1929,1.0,14,9.454088781184128,,Office,,,89.0,8.919941284613364,5.335251814341099
414,NonResidential,Large Office,98101.0,1929,1.0,15,9.549094450255406,,Office,,,84.0,8.373622116417973,5.522260598032811
415,NonResidential,Large Office,98101.0,1985,1.0,30,11.158274117891871,9.434324303870094,Office,Parking,9.37488481886229,69.5,11.028731852122878,6.924750046357999
416,NonResidential,Small- and Mid-Sized Office,98101.0,1906,1.0,4,8.683225997484216,,Office,,,64.5,8.268559257147405,4.302239102773571
417,NonResidential,Large Office,98101.0,1927,1.0,10,9.405936564192983,,Office,Supermarket/Grocery Store,7.8339273959981055,76.0,8.955250424400635,3.9219733362813143
418,NonResidential,Mixed Use Property,98101.0,1910,1.0,5,8.912582502983144,,Office,Retail Store,7.813970214315034,,8.033936588894946,3.028925240909755
419,Campus,Mixed Use Property,98101.0,1908,1.0,4,9.454452748431095,,Retail Store,Other - Restaurant/Bar,7.485528707948605,,9.627300442080045,5.330276199032886
420,NonResidential,Other,98101.0,1996,1.0,6,9.527768142073377,8.990879636283765,Parking,Retail Store,8.236038465984189,,9.1516936319436,5.173660761948481
421,NonResidential,Other,98101.0,1996,0.0,4,10.120058922235781,9.64931063141179,Parking,Movie Theater,8.779294181057645,,8.996973798809117,5.004851936007189
424,NonResidential,Large Office,98101.0,1971,1.0,21,10.654715622700392,9.066347007868355,Office,Parking,9.19938205399528,74.0,9.99950103355253,4.912029690342133
425,NonResidential,Large Office,98101.0,1986,1.0,12,9.283913040656563,7.248896616652148,Office,Parking,7.00337777888219,81.5,8.600434530315146,3.5810158082379915
426,NonResidential,Small- and Mid-Sized Office,98121.0,1999,1.0,4,9.003195162006413,7.393757249572314,Office,Other,5.045576883305356,77.0,8.405408745528113,3.385914524797638
427,NonResidential,Large Office,98121.0,1998,1.0,11,10.456894467857964,9.750700649286703,Office,Laboratory,8.26514624752384,74.5,9.537480639335028,4.477620865041116
428,NonResidential,Other,98121.0,1985,1.0,12,9.796833881112683,8.169142528369232,Other,,,,9.641415252290185,4.621879799551039
429,NonResidential,Large Office,98101.0,1923,1.0,11,9.16478909239582,,Office,Retail Store,6.54645938918511,96.5,8.720694129807509,5.550980884398238
430,NonResidential,Small- and Mid-Sized Office,98121.0,1925,1.0,4,8.49806755935506,,Office,Restaurant,7.093424059566974,80.0,7.963366332687103,3.883108995263504
432,Campus,Mixed Use Property,98101.0,1913,3.0,10,10.086440457108125,,Parking,Office,9.512378294765117,,10.1093505507576,6.020307073467718
434,NonResidential,Other,98101.0,1999,1.0,5,9.864033586837587,9.110382579291334,Other,,,,9.916615477056181,5.515925626363569
436,NonResidential,Other,98101.0,1988,1.0,9,8.375514643156862,,Urgent Care/Clinic/Other Outpatient,,,,8.46998088796266,4.880336765369453
437,NonResidential,Medical Office,98101.0,1945,1.0,3,10.115052677424545,9.175947267784219,Medical Office,Parking,9.175947267784219,65.0,9.624788906819852,5.372937707418487
438,NonResidential,Medical Office,98104.0,1992,1.0,14,11.068476925528216,10.542320965795822,Medical Office,Parking,10.131395841012779,63.0,9.957030538391553,4.937490960058253
439,NonResidential,Mixed Use Property,98109.0,2001,1.0,6,10.467621835728082,9.7114279799844,Parking,Office,9.220893055461742,100.0,10.991271413314278,6.142854276158801
440,NonResidential,Mixed Use Property,98109.0,2001,1.0,6,9.896756381718474,9.184773585602423,Parking,Data Center,8.527644749188658,100.0,11.343696800675811,6.336639873167952
441,NonResidential,Hotel,98109.0,1979,1.0,5,9.22306020201373,7.912857118590544,Hotel,,,30.5,9.27446639089641,5.509206133795232
442,NonResidential,Large Office,98109.0,1947,1.0,4,9.798321146677775,8.165293023259572,Office,Parking,8.393106795435692,59.0,9.762527759172944,4.76080547751954
443,NonResidential,Large Office,98119.0,1981,1.0,5,10.150993001520948,8.180967078846415,Office,Parking,8.390262981969048,72.0,9.831060068867876,4.824305715904762
444,NonResidential,Warehouse,98104.0,2001,1.0,1,9.344236536039514,,Non-Refrigerated Warehouse,,,60.0,7.6293424363387095,2.609702078084434
446,NonResidential,Distribution Center,98108.0,1963,1.0,1,8.61061807400043,,Distribution Center,Office,7.4663702272274195,40.5,8.212859596025876,4.826992865334885
447,NonResidential,Warehouse,98108.0,1963,1.0,1,9.194995462754912,,Non-Refrigerated Warehouse,,,83.5,7.020275620117897,2.000804096162763
449,NonResidential,Large Office,98102.0,1962,1.0,3,9.597941677843593,8.179613828236526,Office,Parking,8.022624923066694,22.0,9.83549422576288,5.363121477413533
451,NonResidential,Distribution Center,98108.0,1960,1.0,1,9.316219113581344,,Distribution Center,,,97.5,6.604709534394111,1.602413297497136
452,NonResidential,Large Office,98109.0,2001,1.0,7,9.467468116543165,8.332156072367189,Office,,,77.5,8.496387597642052,3.4662045429707655
453,NonResidential,Small- and Mid-Sized Office,98119.0,1984,1.0,6,9.092994078765932,8.055590660264063,Office,Parking,7.989323101792895,95.0,8.114337971690821,3.061988069331056
456,NonResidential,Large Office,98109.0,1996,2.0,5,9.894176290990822,9.278469142926976,Office,Parking,,79.5,8.757266204827497,3.7377886588168105
457,NonResidential,Large Office,98103.0,2001,1.0,3,9.17302955385523,8.39556490896923,Office,,,4.0,9.586841534499682,5.987506725253638
458,NonResidential,Small- and Mid-Sized Office,98125.0,1974,1.0,5,8.847443200812181,,Office,Parking,,62.0,8.621427572670473,3.5066078960700233
459,NonResidential,Small- and Mid-Sized Office,98115.0,1979,1.0,6,9.017650182975999,,Office,Parking,,52.5,8.82028922015982,3.740760075990925
460,NonResidential,Large Office,98115.0,1983,1.0,5,9.337624496997828,,Office,Adult Education,7.938636413463156,92.0,8.71555588683235,3.695979191229159
461,NonResidential,Small- and Mid-Sized Office,98115.0,1979,1.0,4,8.515527873383576,,Office,Parking,,19.0,8.528551893358005,3.5090049009630335
462,NonResidential,Small- and Mid-Sized Office,98101.0,1960,1.0,3,8.549613662692828,,Office,,,56.0,8.451232330407118,4.509374888533225
463,NonResidential,Large Office,98109.0,1982,1.0,4,9.429813991741268,8.641774280021236,Office,Parking,8.611413154692249,54.5,8.55040657435659,3.4850788656428575
464,NonResidential,Retail Store,98199.0,2005,1.0,1,9.596774540509394,,Retail Store,,,24.0,10.14858198349488,6.141047668647471
465,NonResidential,Large Office,98109.0,1929,1.0,8,10.19388817898512,,Office,Data Center,9.01286256740855,,10.844350366516075,5.858076001423206
466,NonResidential,Other,98101.0,1975,1.0,8,9.598811413007356,,Urgent Care/Clinic/Other Outpatient,,,,11.100663259718305,7.1810747005980815
467,NonResidential,Retail Store,98107.0,1999,1.0,1,9.634083886769787,,Retail Store,Supermarket/Grocery Store,8.836998891133955,61.5,9.919971726919597,5.785070560370635
468,NonResidential,Large Office,98109.0,2009,1.0,5,9.749108266388436,8.724750294907116,Office,Parking,8.724750294907116,95.0,8.740662666753042,3.7090496609033194
470,NonResidential,Laboratory,98109.0,2003,1.0,4,10.017012835630805,9.248205315596845,Laboratory,,,,10.60130354166194,6.812147054766989
471,NonResidential,Large Office,98109.0,2004,1.0,6,9.468057023563151,8.493930224497714,Office,Parking,8.493930224497714,85.0,8.408826333775327,3.389124800427886
473,NonResidential,Large Office,98109.0,2009,1.0,5,10.1339371478284,9.123641315082281,Office,Parking,9.105421628802521,96.0,9.032790385717096,4.126650396974016
474,NonResidential,Warehouse,98109.0,1914,1.0,5,9.38202291058628,,Non-Refrigerated Warehouse,,,53.5,8.058180196151572,3.5137817424093014
475,NonResidential,Large Office,98109.0,2002,1.0,5,10.860414156688757,9.86232640440979,Office,Parking,9.774006839922837,69.5,10.390998192142533,6.444878195478245
476,NonResidential,Large Office,98109.0,2001,1.0,6,9.954707412112208,9.085433260243386,Office,Parking,8.952539258427139,49.0,9.417125167971891,4.497417923493861
480,NonResidential,Mixed Use Property,98109.0,2003,1.0,5,9.604853423863812,8.456574569565802,Other,Parking,8.429764385037263,,10.36191656389271,6.471271528584275
481,NonResidential,Large Office,98109.0,2006,1.0,4,9.877787324804881,8.831192750647714,Office,Parking,8.90215545691773,96.0,8.933364267330196,4.830152046575941
482,NonResidential,Large Office,98109.0,2006,1.0,6,10.245629050381144,9.231172724922882,Office,Parking,9.130386498884738,95.5,9.058428313652312,4.2837244833835015
484,NonResidential,Mixed Use Property,98109.0,1954,1.0,3,8.741904606621253,,Non-Refrigerated Warehouse,Office,7.386416083315421,65.5,8.092374511886636,4.253482783560398
